image_id,transform,feature_id,original_value,transformed_value,absolute_change,percentage_change,status,should_theoretically_preserve,limitations
happy_h42,resize_0.5x,segmentation.foreground_coverage,0.256593,0.344505,0.087912,0.3426,fail,True,
happy_h42,resize_0.5x,segmentation.bounding_box_coverage,0.970549,0.98522,0.01467,0.0151,pass,True,
happy_h42,resize_0.5x,composition.centroid_x,0.492631,0.491401,0.00123,0.0025,pass,True,
happy_h42,resize_0.5x,composition.centroid_y,0.526195,0.53184,0.005645,0.0107,pass,True,
happy_h42,resize_0.5x,composition.symmetry,0.748956,0.741758,0.007198,0.0096,pass,True,
happy_h42,resize_0.5x,stroke.edge_density,0.199918,0.19978,0.000137,0.0007,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,resize_0.5x,stroke.intensity_proxy,0.379571,0.306137,0.073434,0.1935,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,resize_0.5x,stroke.fragmentation,0.101713,0.15949,0.057777,0.568,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,resize_0.5x,segmentation.component_count,38.0,20.0,18.0,0.4737,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,resize_0.5x,segmentation.largest_component_ratio,0.473608,0.626794,0.153186,0.3234,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,resize_0.5x,colour.dark_ratio,0.185493,0.038278,0.147215,0.7936,fail,True,
happy_h42,resize_1x,segmentation.foreground_coverage,0.256593,0.256593,0.0,0.0,pass,True,
happy_h42,resize_1x,segmentation.bounding_box_coverage,0.970549,0.970549,0.0,0.0,pass,True,
happy_h42,resize_1x,composition.centroid_x,0.492631,0.492631,0.0,0.0,pass,True,
happy_h42,resize_1x,composition.centroid_y,0.526195,0.526195,0.0,0.0,pass,True,
happy_h42,resize_1x,composition.symmetry,0.748956,0.748956,0.0,0.0,pass,True,
happy_h42,resize_1x,stroke.edge_density,0.199918,0.199918,0.0,0.0,pass,True,
happy_h42,resize_1x,stroke.intensity_proxy,0.379571,0.379571,0.0,0.0,pass,True,
happy_h42,resize_1x,stroke.fragmentation,0.101713,0.101713,0.0,0.0,pass,True,
happy_h42,resize_1x,segmentation.component_count,38.0,38.0,0.0,0.0,pass,True,
happy_h42,resize_1x,segmentation.largest_component_ratio,0.473608,0.473608,0.0,0.0,pass,True,
happy_h42,resize_1x,colour.dark_ratio,0.185493,0.185493,0.0,0.0,pass,True,
happy_h42,resize_2x,segmentation.foreground_coverage,0.256593,0.193781,0.062812,0.2448,fail,True,
happy_h42,resize_2x,segmentation.bounding_box_coverage,0.970549,1.0,0.029451,0.0303,pass,True,
happy_h42,resize_2x,composition.centroid_x,0.492631,0.494651,0.00202,0.0041,pass,True,
happy_h42,resize_2x,composition.centroid_y,0.526195,0.53563,0.009435,0.0179,pass,True,
happy_h42,resize_2x,composition.symmetry,0.748956,0.763606,0.01465,0.0196,pass,True,
happy_h42,resize_2x,stroke.edge_density,0.199918,0.199924,7e-06,0.0,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,resize_2x,stroke.intensity_proxy,0.379571,0.451537,0.071966,0.1896,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,resize_2x,stroke.fragmentation,0.101713,0.168353,0.06664,0.6552,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,resize_2x,segmentation.component_count,38.0,190.0,152.0,4.0,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,resize_2x,segmentation.largest_component_ratio,0.473608,0.353223,0.120386,0.2542,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,resize_2x,colour.dark_ratio,0.185493,0.190328,0.004835,0.0261,pass,True,
happy_h42,rotate_-5deg,segmentation.foreground_coverage,0.256593,0.255192,0.001401,0.0055,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-5deg,segmentation.bounding_box_coverage,0.970549,1.0,0.029451,0.0303,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-5deg,composition.centroid_x,0.492631,0.489737,0.002894,0.0059,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-5deg,composition.centroid_y,0.526195,0.524091,0.002104,0.004,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-5deg,composition.symmetry,0.748956,0.669615,0.079341,0.1059,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-5deg,stroke.edge_density,0.199918,0.199986,6.9e-05,0.0003,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-5deg,stroke.intensity_proxy,0.379571,0.378134,0.001436,0.0038,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-5deg,stroke.fragmentation,0.101713,0.110346,0.008633,0.0849,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-5deg,segmentation.component_count,38.0,41.0,3.0,0.0789,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-5deg,segmentation.largest_component_ratio,0.473608,0.475993,0.002385,0.005,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-5deg,colour.dark_ratio,0.185493,0.185811,0.000319,0.0017,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-2deg,segmentation.foreground_coverage,0.256593,0.257857,0.001264,0.0049,pass,True,
happy_h42,rotate_-2deg,segmentation.bounding_box_coverage,0.970549,0.989286,0.018736,0.0193,pass,True,
happy_h42,rotate_-2deg,composition.centroid_x,0.492631,0.493765,0.001134,0.0023,pass,True,
happy_h42,rotate_-2deg,composition.centroid_y,0.526195,0.522613,0.003582,0.0068,pass,True,
happy_h42,rotate_-2deg,composition.symmetry,0.748956,0.70989,0.039066,0.0522,pass,True,
happy_h42,rotate_-2deg,stroke.edge_density,0.199918,0.2,8.2e-05,0.0004,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-2deg,stroke.intensity_proxy,0.379571,0.378029,0.001541,0.0041,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-2deg,stroke.fragmentation,0.101713,0.103878,0.002165,0.0213,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-2deg,segmentation.component_count,38.0,39.0,1.0,0.0263,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-2deg,segmentation.largest_component_ratio,0.473608,0.470435,0.003173,0.0067,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_-2deg,colour.dark_ratio,0.185493,0.184583,0.000909,0.0049,pass,True,
happy_h42,rotate_+2deg,segmentation.foreground_coverage,0.256593,0.254643,0.001951,0.0076,pass,True,
happy_h42,rotate_+2deg,segmentation.bounding_box_coverage,0.970549,0.977582,0.007033,0.0072,pass,True,
happy_h42,rotate_+2deg,composition.centroid_x,0.492631,0.490777,0.001854,0.0038,pass,True,
happy_h42,rotate_+2deg,composition.centroid_y,0.526195,0.531398,0.005203,0.0099,pass,True,
happy_h42,rotate_+2deg,composition.symmetry,0.748956,0.717802,0.031154,0.0416,pass,True,
happy_h42,rotate_+2deg,stroke.edge_density,0.199918,0.199986,6.9e-05,0.0003,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+2deg,stroke.intensity_proxy,0.379571,0.377582,0.001988,0.0052,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+2deg,stroke.fragmentation,0.101713,0.102492,0.000779,0.0077,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+2deg,segmentation.component_count,38.0,38.0,0.0,0.0,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+2deg,segmentation.largest_component_ratio,0.473608,0.479609,0.006001,0.0127,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+2deg,colour.dark_ratio,0.185493,0.186859,0.001367,0.0074,pass,True,
happy_h42,rotate_+5deg,segmentation.foreground_coverage,0.256593,0.248022,0.008571,0.0334,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+5deg,segmentation.bounding_box_coverage,0.970549,0.984615,0.014066,0.0145,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+5deg,composition.centroid_x,0.492631,0.487763,0.004868,0.0099,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+5deg,composition.centroid_y,0.526195,0.541551,0.015356,0.0292,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+5deg,composition.symmetry,0.748956,0.690055,0.058901,0.0786,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+5deg,stroke.edge_density,0.199918,0.199986,6.9e-05,0.0003,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+5deg,stroke.intensity_proxy,0.379571,0.377493,0.002078,0.0055,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+5deg,stroke.fragmentation,0.101713,0.105228,0.003515,0.0346,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+5deg,segmentation.component_count,38.0,38.0,0.0,0.0,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+5deg,segmentation.largest_component_ratio,0.473608,0.487317,0.013709,0.0289,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,rotate_+5deg,colour.dark_ratio,0.185493,0.191405,0.005912,0.0319,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q95,segmentation.foreground_coverage,0.256593,0.255646,0.000948,0.0037,pass,True,
happy_h42,jpeg_q95,segmentation.bounding_box_coverage,0.970549,0.970549,0.0,0.0,pass,True,
happy_h42,jpeg_q95,composition.centroid_x,0.492631,0.493052,0.000422,0.0009,pass,True,
happy_h42,jpeg_q95,composition.centroid_y,0.526195,0.526295,0.0001,0.0002,pass,True,
happy_h42,jpeg_q95,composition.symmetry,0.748956,0.749753,0.000797,0.0011,pass,True,
happy_h42,jpeg_q95,stroke.edge_density,0.199918,0.199945,2.7e-05,0.0001,pass,True,
happy_h42,jpeg_q95,stroke.intensity_proxy,0.379571,0.379942,0.000372,0.001,pass,True,
happy_h42,jpeg_q95,stroke.fragmentation,0.101713,0.10209,0.000377,0.0037,pass,True,
happy_h42,jpeg_q95,segmentation.component_count,38.0,38.0,0.0,0.0,pass,True,
happy_h42,jpeg_q95,segmentation.largest_component_ratio,0.473608,0.474558,0.00095,0.002,pass,True,
happy_h42,jpeg_q95,colour.dark_ratio,0.185493,0.185535,4.3e-05,0.0002,pass,True,
happy_h42,jpeg_q75,segmentation.foreground_coverage,0.256593,0.257198,0.000604,0.0024,pass,True,
happy_h42,jpeg_q75,segmentation.bounding_box_coverage,0.970549,0.970549,0.0,0.0,pass,True,
happy_h42,jpeg_q75,composition.centroid_x,0.492631,0.492849,0.000218,0.0004,pass,True,
happy_h42,jpeg_q75,composition.centroid_y,0.526195,0.525523,0.000672,0.0013,pass,True,
happy_h42,jpeg_q75,composition.symmetry,0.748956,0.747747,0.001209,0.0016,pass,True,
happy_h42,jpeg_q75,stroke.edge_density,0.199918,0.199931,1.4e-05,0.0001,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q75,stroke.intensity_proxy,0.379571,0.379836,0.000265,0.0007,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q75,stroke.fragmentation,0.101713,0.101474,0.000239,0.0023,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q75,segmentation.component_count,38.0,38.0,0.0,0.0,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q75,segmentation.largest_component_ratio,0.473608,0.473243,0.000365,0.0008,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q75,colour.dark_ratio,0.185493,0.185217,0.000276,0.0015,pass,True,
happy_h42,jpeg_q50,segmentation.foreground_coverage,0.256593,0.258626,0.002033,0.0079,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q50,segmentation.bounding_box_coverage,0.970549,0.978132,0.007582,0.0078,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q50,composition.centroid_x,0.492631,0.490882,0.001749,0.0036,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q50,composition.centroid_y,0.526195,0.526079,0.000116,0.0002,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q50,composition.symmetry,0.748956,0.749341,0.000385,0.0005,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q50,stroke.edge_density,0.199918,0.199931,1.4e-05,0.0001,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q50,stroke.intensity_proxy,0.379571,0.377344,0.002227,0.0059,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q50,stroke.fragmentation,0.101713,0.095602,0.006111,0.0601,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q50,segmentation.component_count,38.0,36.0,2.0,0.0526,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q50,segmentation.largest_component_ratio,0.473608,0.46946,0.004148,0.0088,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q50,colour.dark_ratio,0.185493,0.178458,0.007035,0.0379,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q30,segmentation.foreground_coverage,0.256593,0.263104,0.006511,0.0254,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q30,segmentation.bounding_box_coverage,0.970549,0.978132,0.007582,0.0078,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q30,composition.centroid_x,0.492631,0.49017,0.002461,0.005,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q30,composition.centroid_y,0.526195,0.526311,0.000115,0.0002,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q30,composition.symmetry,0.748956,0.74967,0.000714,0.001,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q30,stroke.edge_density,0.199918,0.199959,4.1e-05,0.0002,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q30,stroke.intensity_proxy,0.379571,0.376675,0.002895,0.0076,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q30,stroke.fragmentation,0.101713,0.096586,0.005127,0.0504,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q30,segmentation.component_count,38.0,37.0,1.0,0.0263,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q30,segmentation.largest_component_ratio,0.473608,0.471807,0.001801,0.0038,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,jpeg_q30,colour.dark_ratio,0.185493,0.172497,0.012996,0.0701,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,brightness_up_1.3x,segmentation.foreground_coverage,0.256593,0.214959,0.041635,0.1623,fail,True,
happy_h42,brightness_up_1.3x,segmentation.bounding_box_coverage,0.970549,0.970549,0.0,0.0,pass,True,
happy_h42,brightness_up_1.3x,composition.centroid_x,0.492631,0.493954,0.001323,0.0027,pass,True,
happy_h42,brightness_up_1.3x,composition.centroid_y,0.526195,0.529836,0.00364,0.0069,pass,True,
happy_h42,brightness_up_1.3x,composition.symmetry,0.748956,0.763929,0.014973,0.02,pass,True,
happy_h42,brightness_up_1.3x,stroke.edge_density,0.199918,0.199876,4.1e-05,0.0002,pass,True,
happy_h42,brightness_up_1.3x,stroke.intensity_proxy,0.379571,0.314121,0.065449,0.1724,pass,True,
happy_h42,brightness_up_1.3x,stroke.fragmentation,0.101713,0.089463,0.01225,0.1204,pass,True,
happy_h42,brightness_up_1.3x,segmentation.component_count,38.0,28.0,10.0,0.2632,pass,True,
happy_h42,brightness_up_1.3x,segmentation.largest_component_ratio,0.473608,0.504633,0.031025,0.0655,pass,True,
happy_h42,brightness_up_1.3x,colour.dark_ratio,0.185493,0.152278,0.033214,0.1791,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,brightness_down_0.7x,segmentation.foreground_coverage,0.256593,0.244986,0.011607,0.0452,pass,True,
happy_h42,brightness_down_0.7x,segmentation.bounding_box_coverage,0.970549,0.970549,0.0,0.0,pass,True,
happy_h42,brightness_down_0.7x,composition.centroid_x,0.492631,0.489639,0.002992,0.0061,pass,True,
happy_h42,brightness_down_0.7x,composition.centroid_y,0.526195,0.534226,0.008031,0.0153,pass,True,
happy_h42,brightness_down_0.7x,composition.symmetry,0.748956,0.756621,0.007665,0.0102,pass,True,
happy_h42,brightness_down_0.7x,stroke.edge_density,0.199918,0.199931,1.4e-05,0.0001,pass,True,
happy_h42,brightness_down_0.7x,stroke.intensity_proxy,0.379571,0.572467,0.192897,0.5082,fail,True,
happy_h42,brightness_down_0.7x,stroke.fragmentation,0.101713,0.095318,0.006395,0.0629,pass,True,
happy_h42,brightness_down_0.7x,segmentation.component_count,38.0,34.0,4.0,0.1053,pass,True,
happy_h42,brightness_down_0.7x,segmentation.largest_component_ratio,0.473608,0.483824,0.010216,0.0216,pass,True,
happy_h42,brightness_down_0.7x,colour.dark_ratio,0.185493,0.298178,0.112685,0.6075,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,contrast_up_1.3x,segmentation.foreground_coverage,0.256593,0.261305,0.004712,0.0184,pass,True,
happy_h42,contrast_up_1.3x,segmentation.bounding_box_coverage,0.970549,0.970549,0.0,0.0,pass,True,
happy_h42,contrast_up_1.3x,composition.centroid_x,0.492631,0.49489,0.002259,0.0046,pass,True,
happy_h42,contrast_up_1.3x,composition.centroid_y,0.526195,0.523356,0.00284,0.0054,pass,True,
happy_h42,contrast_up_1.3x,composition.symmetry,0.748956,0.74761,0.001346,0.0018,pass,True,
happy_h42,contrast_up_1.3x,stroke.edge_density,0.199918,0.199986,6.9e-05,0.0003,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,contrast_up_1.3x,stroke.intensity_proxy,0.379571,0.445264,0.065693,0.1731,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,contrast_up_1.3x,stroke.fragmentation,0.101713,0.094622,0.007091,0.0697,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,contrast_up_1.3x,segmentation.component_count,38.0,36.0,2.0,0.0526,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,contrast_up_1.3x,segmentation.largest_component_ratio,0.473608,0.47185,0.001758,0.0037,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,contrast_up_1.3x,colour.dark_ratio,0.185493,0.271934,0.086441,0.466,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,contrast_down_0.7x,segmentation.foreground_coverage,0.256593,0.245179,0.011415,0.0445,pass,True,
happy_h42,contrast_down_0.7x,segmentation.bounding_box_coverage,0.970549,0.970549,0.0,0.0,pass,True,
happy_h42,contrast_down_0.7x,composition.centroid_x,0.492631,0.489794,0.002837,0.0058,pass,True,
happy_h42,contrast_down_0.7x,composition.centroid_y,0.526195,0.534083,0.007888,0.015,pass,True,
happy_h42,contrast_down_0.7x,composition.symmetry,0.748956,0.756126,0.00717,0.0096,pass,True,
happy_h42,contrast_down_0.7x,stroke.edge_density,0.199918,0.199986,6.9e-05,0.0003,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,contrast_down_0.7x,stroke.intensity_proxy,0.379571,0.305461,0.074109,0.1952,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,contrast_down_0.7x,stroke.fragmentation,0.101713,0.095243,0.00647,0.0636,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,contrast_down_0.7x,segmentation.component_count,38.0,34.0,4.0,0.1053,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,contrast_down_0.7x,segmentation.largest_component_ratio,0.473608,0.483444,0.009836,0.0208,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,contrast_down_0.7x,colour.dark_ratio,0.185493,0.015631,0.169861,0.9157,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,white_margin_20px,segmentation.foreground_coverage,0.256593,0.352615,0.096021,0.3742,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,white_margin_20px,segmentation.bounding_box_coverage,0.970549,0.766896,0.203654,0.2098,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,white_margin_20px,composition.centroid_x,0.492631,0.488985,0.003645,0.0074,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,white_margin_20px,composition.centroid_y,0.526195,0.525302,0.000893,0.0017,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,white_margin_20px,composition.symmetry,0.748956,0.813688,0.064731,0.0864,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,white_margin_20px,stroke.edge_density,0.199918,0.199937,2e-05,0.0001,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,white_margin_20px,stroke.intensity_proxy,0.379571,0.246423,0.133148,0.3508,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,white_margin_20px,stroke.fragmentation,0.101713,0.035449,0.066264,0.6515,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,white_margin_20px,segmentation.component_count,38.0,24.0,14.0,0.3684,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,white_margin_20px,segmentation.largest_component_ratio,0.473608,0.625919,0.152311,0.3216,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,white_margin_20px,colour.dark_ratio,0.185493,0.102449,0.083044,0.4477,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,border_crop_10px,segmentation.foreground_coverage,0.256593,0.270849,0.014256,0.0556,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,border_crop_10px,segmentation.bounding_box_coverage,0.970549,1.0,0.029451,0.0303,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,border_crop_10px,composition.centroid_x,0.492631,0.479068,0.013563,0.0275,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,border_crop_10px,composition.centroid_y,0.526195,0.531299,0.005103,0.0097,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,border_crop_10px,composition.symmetry,0.748956,0.736763,0.012193,0.0163,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,border_crop_10px,stroke.edge_density,0.199918,0.199968,5e-05,0.0003,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,border_crop_10px,stroke.intensity_proxy,0.379571,0.382261,0.00269,0.0071,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,border_crop_10px,stroke.fragmentation,0.101713,0.144962,0.043249,0.4252,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,border_crop_10px,segmentation.component_count,38.0,49.0,11.0,0.2895,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,border_crop_10px,segmentation.largest_component_ratio,0.473608,0.52346,0.049852,0.1053,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,border_crop_10px,colour.dark_ratio,0.185493,0.196438,0.010946,0.059,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,perspective_mild,segmentation.foreground_coverage,0.256593,0.370879,0.114286,0.4454,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,perspective_mild,segmentation.bounding_box_coverage,0.970549,0.943626,0.026923,0.0277,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,perspective_mild,composition.centroid_x,0.492631,0.491925,0.000706,0.0014,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,perspective_mild,composition.centroid_y,0.526195,0.521386,0.004809,0.0091,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,perspective_mild,composition.symmetry,0.748956,0.692143,0.056813,0.0759,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,perspective_mild,stroke.edge_density,0.199918,0.199959,4.1e-05,0.0002,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,perspective_mild,stroke.intensity_proxy,0.379571,0.282987,0.096584,0.2545,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,perspective_mild,stroke.fragmentation,0.101713,0.035185,0.066528,0.6541,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,perspective_mild,segmentation.component_count,38.0,19.0,19.0,0.5,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,perspective_mild,segmentation.largest_component_ratio,0.473608,0.66163,0.188021,0.397,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,perspective_mild,colour.dark_ratio,0.185493,0.120444,0.065048,0.3507,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,shadow_mild,segmentation.foreground_coverage,0.256593,0.252225,0.004368,0.017,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,shadow_mild,segmentation.bounding_box_coverage,0.970549,0.970549,0.0,0.0,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,shadow_mild,composition.centroid_x,0.492631,0.489957,0.002674,0.0054,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,shadow_mild,composition.centroid_y,0.526195,0.529569,0.003374,0.0064,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,shadow_mild,composition.symmetry,0.748956,0.75022,0.001264,0.0017,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,shadow_mild,stroke.edge_density,0.199918,0.199918,0.0,0.0,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,shadow_mild,stroke.intensity_proxy,0.379571,0.460018,0.080447,0.2119,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,shadow_mild,stroke.fragmentation,0.101713,0.095306,0.006408,0.063,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,shadow_mild,segmentation.component_count,38.0,35.0,3.0,0.0789,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,shadow_mild,segmentation.largest_component_ratio,0.473608,0.478543,0.004935,0.0104,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,shadow_mild,colour.dark_ratio,0.185493,0.219148,0.033656,0.1814,expected_change,False,Transform is expected to materially change this feature group; not scored as a failure.
happy_h42,grayscale,segmentation.foreground_coverage,0.256593,0.249643,0.006951,0.0271,pass,True,
happy_h42,grayscale,segmentation.bounding_box_coverage,0.970549,0.970549,0.0,0.0,pass,True,
happy_h42,grayscale,composition.centroid_x,0.492631,0.497868,0.005238,0.0106,pass,True,
